year,state,district,candidate_mit,party,vote_share,totalvotes,won,is_midterm,office,name_normalized,incumbency,TTL_RECEIPTS,TTL_INDIV_CONTRIB,OTHER_POL_CMTE_CONTRIB,POL_PTY_CONTRIB,candidate_fec,vote_pct_fec,poll_avg,poll_available,partisan
2014,AZ,03,GABBY SAUCEDO,REP,0.44226644195043474,104428,0,1,H,GABBY SAUCEDO,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.13084552822620182
2014,AZ,03,RAUL M GRIJALVA,DEM,0.5572451832841766,104428,1,1,H,RAUL M GRIJALVA,incumbent,589338.71,304356.29,276433.16,625.0,"GRIJALVA, RAUL M",,0.0,False,-0.13084552822620182
2014,AZ,04,MIKE WEISSER,DEM,0.2579019174672763,175179,0,1,H,MIKE WEISSER,challenger,40585.84,27759.33,0.0,2000.0,"WEISSER, MIKEL ",,0.0,False,-0.13084552822620182
2014,AZ,04,PAUL A GOSAR,REP,0.699627238424697,175179,1,1,H,PAUL A GOSAR,incumbent,489817.48,258598.59,228550.0,0.0,"GOSAR, PAUL ANTHONY",,0.0,False,-0.13084552822620182
2014,AZ,05,JAMES WOODS,DEM,0.3042186968901668,179463,0,1,H,JAMES WOODS,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.13084552822620182
2014,AZ,05,MATT SALMON,REP,0.6957813031098332,179463,1,1,H,MATT SALMON,incumbent,938582.34,501388.41,408250.0,0.0,"SALMON, MATT",,0.0,False,-0.13084552822620182
2014,AZ,06,DAVID SCHWEIKERT,REP,0.6486164504244755,199776,1,1,H,DAVID SCHWEIKERT,incumbent,1127799.43,531076.51,252752.54,250.0,"SCHWEIKERT, DAVID",,0.0,False,-0.13084552822620182
2014,AZ,06,W JOHN WILLIAMSON,DEM,0.3513835495755246,199776,0,1,H,W JOHN WILLIAMSON,challenger,10694.63,2285.22,0.0,2000.0,"WILLIAMSON, W JOHN",,0.0,False,-0.13084552822620182
2014,AZ,07,RUBEN GALLEGO,DEM,0.7485439037182212,72454,1,1,H,RUBEN GALLEGO,open,936188.95,592533.31,338328.81,26.7,"GALLEGO, RUBEN",,0.0,False,-0.13084552822620182
2014,AZ,08,TRENT FRANKS,REP,0.7581165771369334,169776,1,1,H,TRENT FRANKS,incumbent,424680.15,217666.28,206925.0,0.0,"FRANKS, TRENT",,0.0,False,-0.13084552822620182
2014,AZ,09,KYRSTEN SINEMA,DEM,0.5467598820204613,162062,1,1,H,KYRSTEN SINEMA,incumbent,3718524.89,2287356.11,1380005.75,6720.44,"SINEMA, KYRSTEN",,0.0,False,-0.13084552822620182
2014,AZ,09,WENDY ROGERS,REP,0.4186113956387062,162062,0,1,H,WENDY ROGERS,challenger,1378441.1,1180247.96,181753.32,2000.0,"ROGERS, WENDY",,0.0,False,-0.13084552822620182
2014,AR,01,"ERIC A \""RICK\"" CRAWFORD",REP,0.632536075330181,196256,1,1,H,ERIC A RICK CRAWFORD,incumbent,907123.79,405876.21,483348.58,16699.0,"CRAWFORD, ERIC ALAN RICK",,0.0,False,-0.2770773238083387
2014,AR,01,JACKIE MCPHERSON,DEM,0.32383723300179357,196256,0,1,H,JACKIE MCPHERSON,challenger,284800.44,240766.83,32150.0,6000.0,"MCPHERSON, JACKIE",,30.0,True,-0.2770773238083387
2014,AR,02,FRENCH HILL,REP,0.5185732945687439,237330,1,1,H,FRENCH HILL,unknown,0.0,0.0,0.0,0.0,,,41.5,True,-0.2770773238083387
2014,AR,02,PATRICK HENRY HAYS,DEM,0.436004719167404,237330,0,1,H,PATRICK HENRY HAYS,open,1565130.39,1151010.74,347200.0,16875.0,"HAYS, PATRICK HENRY",,46.0,True,-0.2770773238083387
2014,AR,03,STEVE WOMACK,REP,0.7941446041846701,190935,1,1,H,STEVE WOMACK,incumbent,970069.13,431015.71,537988.96,0.0,"WOMACK, STEVE",,64.0,True,-0.2770773238083387
2014,AR,04,BRUCE WESTERMAN,REP,0.5374688911420408,206131,1,1,H,BRUCE WESTERMAN,open,1047441.15,707291.37,260875.0,5000.0,"WESTERMAN, BRUCE MR.",,46.4,True,-0.2770773238083387
2014,AR,04,JAMES LEE WITT,DEM,0.42566135127661536,206131,0,1,H,JAMES LEE WITT,open,1189666.78,834964.36,318997.89,7000.0,"WITT, JAMES LEE",,39.0,True,-0.2770773238083387
2014,CA,01,DOUG LAMALFA,REP,0.6103007782892426,216372,1,1,H,DOUG LAMALFA,incumbent,732867.64,332253.99,363308.21,150.0,"LAMALFA, DOUG",,0.0,False,0.19098794022539978
2014,CA,01,HEIDI HALL,DEM,0.3896992217107574,216372,0,1,H,HEIDI HALL,challenger,233378.26,220972.39,9576.0,500.0,"HALL, HEIDI",,0.0,False,0.19098794022539978
2014,CA,02,DALE K MENSING,REP,0.25008734668358434,217524,0,1,H,DALE K MENSING,challenger,5502.0,3575.0,0.0,0.0,"MENSING, DALE KENNETH",,0.0,False,0.19098794022539978
2014,CA,02,JARED HUFFMAN,DEM,0.7499126533164157,217524,1,1,H,JARED HUFFMAN,incumbent,1083412.43,510972.28,393023.43,0.0,"HUFFMAN, JARED MR",,0.0,False,0.19098794022539978
2014,CA,03,DAN LOGUE,REP,0.47275389325169703,150260,0,1,H,DAN LOGUE,challenger,1612862.53,683111.57,109850.0,1000.0,"LOGUE, DANIEL",,39.0,True,0.19098794022539978
2014,CA,03,JOHN GARAMENDI,DEM,0.527246106748303,150260,1,1,H,JOHN GARAMENDI,incumbent,1457786.33,691334.84,759091.69,15.56,"GARAMENDI, JOHN",,45.0,True,0.19098794022539978
2014,CA,04,"ARTHUR \""ART\"" MOORE",REP,0.3995093163583317,211134,0,1,H,ARTHUR ART MOORE,challenger,256830.17,161313.57,26885.44,0.0,"MOORE, ARTHUR S",,0.0,False,0.19098794022539978
2014,CA,04,TOM MCCLINTOCK,REP,0.6004906836416684,211134,1,1,H,TOM MCCLINTOCK,incumbent,1593895.75,1411424.99,175492.8,850.0,"MCCLINTOCK, THOMAS",,0.0,False,0.19098794022539978
2014,CA,05,MIKE THOMPSON,DEM,0.7573153060509034,171148,1,1,H,MIKE THOMPSON,incumbent,1871449.24,665177.79,1177251.61,0.0,"THOMPSON, MIKE MR.",,0.0,False,0.19098794022539978
2014,CA,06,DORIS O MATSUI,DEM,0.7268912600407625,133456,1,1,H,DORIS O MATSUI,incumbent,1063565.6,265087.72,793138.74,0.0,"MATSUI, DORIS",,0.0,False,0.19098794022539978
2014,CA,06,JOSEPH MCCRAY SR,REP,0.2731087399592375,133456,0,1,H,JOSEPH MCCRAY SR,challenger,20944.99,1202.43,0.0,0.0,"MCCRAY, JOSEPH SR",,0.0,False,0.19098794022539978
2014,CA,07,AMI BERA,DEM,0.5039626988839079,183587,1,1,H,AMI BERA,incumbent,4400563.34,2732047.4,1443271.53,10663.76,"BERA, AMERISH",,47.0,True,0.19098794022539978
2014,CA,07,DOUG OSE,REP,0.4960373011160921,183587,0,1,H,DOUG OSE,challenger,8586011.0,1246204.48,303923.3,0.0,"OSE, DOUG",,43.0,True,0.19098794022539978
2014,CA,08,BOB CONAWAY,DEM,0.32353146608926453,114536,0,1,H,BOB CONAWAY,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.19098794022539978
2014,CA,08,PAUL COOK,REP,0.6764685339107355,114536,1,1,H,PAUL COOK,incumbent,813372.96,348156.4,454973.94,0.0,"COOK, PAUL",,0.0,False,0.19098794022539978
2014,CA,09,"ANTONIO C \""TONY\"" AMADOR",REP,0.47629616184284346,121204,0,1,H,ANTONIO C TONY AMADOR,challenger,63729.6,58495.51,0.0,0.0,"AMADOR, ANTONIO CANDIA",,0.0,False,0.19098794022539978
2014,CA,09,JERRY MCNERNEY,DEM,0.5237038381571565,121204,1,1,H,JERRY MCNERNEY,incumbent,1224433.6,752090.63,458181.12,26.9,"MCNERNEY, JERRY",,0.0,False,0.19098794022539978
2014,CA,10,JEFF DENHEM,REP,0.5614892009068851,125705,1,1,H,JEFF DENHEM,incumbent,2762283.99,990179.52,1381843.31,0.0,"DENHAM, JEFF",,0.0,False,0.19098794022539978
2014,CA,10,MICHAEL EGGMAN,DEM,0.43851079909311486,125705,0,1,H,MICHAEL EGGMAN,challenger,1294524.96,948431.37,323490.2,746.03,"EGGMAN, MICHAEL RAY",,41.0,True,0.19098794022539978
2014,CA,11,MARK DESAULNIER,DEM,0.6727393479978473,174662,1,1,H,MARK DESAULNIER,open,561969.88,231123.68,330846.2,0.0,"DESAULNIER, MARK",,0.0,False,0.19098794022539978
2014,CA,11,TUE PHAN,REP,0.3272606520021527,174662,0,1,H,TUE PHAN,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.19098794022539978
2014,CA,12,JOHN DENNIS,REP,0.16746244746806474,192264,0,1,H,JOHN DENNIS,challenger,623935.44,621269.2,2600.0,0.0,"DENNIS, JOHN",,0.0,False,0.19098794022539978
2014,CA,12,NANCY PELOSI,DEM,0.8325375525319353,192264,1,1,H,NANCY PELOSI,incumbent,2926898.74,1578257.81,1119800.0,0.0,"PELOSI, NANCY",,0.0,False,0.19098794022539978
2014,CA,13,BARBARA LEE,DEM,0.8847876658737286,190431,1,1,H,BARBARA LEE,incumbent,1139240.19,839023.69,299645.0,0.0,"LEE, BARBARA",,0.0,False,0.19098794022539978
2014,CA,13,DAKIN SUNDEEN,REP,0.11521233412627145,190431,0,1,H,DAKIN SUNDEEN,challenger,4940.0,2750.0,0.0,300.0,"SUNDEEN, DAKIN M",,0.0,False,0.19098794022539978
2014,CA,14,JACKIE SPEIER,DEM,0.7669598916497928,149146,1,1,H,JACKIE SPEIER,incumbent,1075200.59,636978.86,430736.63,7.09,"SPEIER, JACKIE",,0.0,False,0.19098794022539978
2014,CA,14,ROBIN CHEW,REP,0.2330401083502072,149146,0,1,H,ROBIN CHEW,challenger,25019.95,11573.0,0.0,0.0,"CHEW, ROBIN LEO",,0.0,False,0.19098794022539978
2014,CA,15,ERIC SWALWELL,DEM,0.6980532657831022,142906,1,1,H,ERIC SWALWELL,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.19098794022539978
2014,CA,15,HUGH BUSSELL,REP,0.3019467342168978,142906,0,1,H,HUGH BUSSELL,challenger,25367.27,15287.0,0.0,300.0,"BUSSELL, HUGH",,0.0,False,0.19098794022539978
2014,CA,16,JIM COSTA,DEM,0.5073119929839948,91220,1,1,H,JIM COSTA,incumbent,1524075.67,744555.0,688584.51,0.0,"COSTA, JIM",,0.0,False,0.19098794022539978
2014,CA,16,JOHNNY TACHERRA,REP,0.49268800701600524,91220,0,1,H,JOHNNY TACHERRA,challenger,343951.55,304032.93,12000.0,3000.0,"TACHERRA, JOHNNY",,0.0,False,0.19098794022539978
2014,CA,17,MICHAEL M HONDA,DEM,0.5175361585619903,134408,1,1,H,MICHAEL M HONDA,unknown,0.0,0.0,0.0,0.0,,,37.0,True,0.19098794022539978
2014,CA,17,RO KHANNA,DEM,0.48246384143800963,134408,0,1,H,RO KHANNA,challenger,3412568.09,3405325.0,0.0,0.0,"KHANNA, ROHIT",,35.0,True,0.19098794022539978
2014,CA,18,ANNA G ESHOO,DEM,0.6775432057274958,196386,1,1,H,ANNA G ESHOO,incumbent,1509756.37,721861.09,778940.3,2.59,"ESHOO, ANNA",,0.0,False,0.19098794022539978
2014,CA,18,RICHARD B FOX,REP,0.3224567942725042,196386,0,1,H,RICHARD B FOX,challenger,42012.0,39255.0,0.0,0.0,"FOX, RICHARD B",,0.0,False,0.19098794022539978
2014,CA,19,ROBERT MURRAY,DEM,0.3278868125332582,127788,0,1,H,ROBERT MURRAY,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.19098794022539978
2014,CA,19,ZOE LOFGREN,DEM,0.6721131874667418,127788,1,1,H,ZOE LOFGREN,incumbent,1157846.24,678103.84,459520.3,0.0,"LOFGREN, ZOE",,0.0,False,0.19098794022539978
2014,CA,20,SAM FARR,DEM,0.7517795865120105,141044,1,1,H,SAM FARR,incumbent,782583.56,359873.9,419377.92,2.37,"FARR, SAM",,0.0,False,0.19098794022539978
2014,CA,21,AMANDA RENTERIA,DEM,0.4216586668682364,79377,0,1,H,AMANDA RENTERIA,challenger,1725079.55,1215389.38,469006.94,10247.1,"RENTERIA, AMANDA",,42.0,True,0.19098794022539978
2014,CA,21,DAVID G VALADAO,REP,0.5783413331317636,79377,1,1,H,DAVID G VALADAO,incumbent,2685195.54,1366015.78,1290642.17,1000.0,"VALADAO, DAVID",,47.0,True,0.19098794022539978
2014,CA,22,DEVIN NUNES,REP,0.7203506772059816,133342,1,1,H,DEVIN NUNES,incumbent,2145627.18,638227.29,1422793.6,0.0,"NUNES, DEVIN G",,0.0,False,0.19098794022539978
2014,CA,22,"SUZANNA \""SAM\"" AGUILERA-MARRERO",DEM,0.2796493227940184,133342,0,1,H,SUZANNA SAM AGUILERAMARRERO,challenger,36527.12,19297.08,4000.0,0.0,"MARRERO, SUZANNA AUGILERA",,0.0,False,0.19098794022539978
2014,CA,23,KEVIN MCCARTHY,REP,0.7483941720194266,134043,1,1,H,KEVIN MCCARTHY,incumbent,5958895.95,1538176.55,2866162.32,0.0,"MCCARTHY, KEVIN",,0.0,False,0.19098794022539978
2014,CA,23,RAUL GARCIA,DEM,0.2516058279805734,134043,0,1,H,RAUL GARCIA,challenger,9345.0,2545.0,6800.0,0.0,"GARCIA, RAUL",,0.0,False,0.19098794022539978
2014,CA,24,CHRIS MITCHUM,REP,0.4807287946316287,198794,0,1,H,CHRIS MITCHUM,challenger,494078.69,251923.49,12570.0,3337.2,"MITCHUM, CHRISTOPHER",,41.5,True,0.19098794022539978
2014,CA,24,LOIS CAPPS,DEM,0.5192712053683712,198794,1,1,H,LOIS CAPPS,incumbent,2282305.02,1226405.3,1008160.0,9884.19,"CAPPS, LOIS G",,40.5,True,0.19098794022539978
2014,CA,25,STEVE KNIGHT,REP,0.5334087243144681,114072,1,1,H,STEVE KNIGHT,open,415460.24,382588.03,26650.0,2600.0,"KNIGHT, STEVE",,0.0,False,0.19098794022539978
2014,CA,25,TONY STRICKLAND,REP,0.46659127568553194,114072,0,1,H,TONY STRICKLAND,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.19098794022539978
2014,CA,26,JEFF GORELL,REP,0.4866836641562984,169829,0,1,H,JEFF GORELL,challenger,1388717.9,1037626.0,295596.0,0.0,"GORELL, JEFF",,0.0,False,0.19098794022539978
2014,CA,26,JULIA BROWNLEY,DEM,0.5133163358437016,169829,1,1,H,JULIA BROWNLEY,incumbent,3590149.32,2396083.74,1098111.79,12071.58,"BROWNLEY, JULIA",,0.0,False,0.19098794022539978
2014,CA,27,JACK ORSWELL,REP,0.40642733970841827,127580,0,1,H,JACK ORSWELL,challenger,176341.24,157789.57,4500.0,0.0,"ORSWELL, JACK",,0.0,False,0.19098794022539978
2014,CA,27,JUDY CHU,DEM,0.5935726602915817,127580,1,1,H,JUDY CHU,incumbent,1168164.17,788305.14,373590.0,0.0,"CHU, JUDY",,0.0,False,0.19098794022539978
2014,CA,28,ADAM B SCHIFF,DEM,0.764950442360141,120264,1,1,H,ADAM B SCHIFF,incumbent,916759.17,467175.94,444500.0,0.0,"SCHIFF, ADAM",,0.0,False,0.19098794022539978
2014,CA,29,TONY CARDENAS,DEM,0.746131275971463,67141,1,1,H,TONY CARDENAS,incumbent,1013135.91,545353.08,457809.36,0.0,"CARDENAS, TONY",,0.0,False,0.19098794022539978
2014,CA,29,WILLIAM O'CALLAGHAN LEADER,REP,0.25386872402853694,67141,0,1,H,WILLIAM OCALLAGHAN LEADER,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.19098794022539978
2014,CA,30,BRAD SHERMAN,DEM,0.656399990901026,131883,1,1,H,BRAD SHERMAN,incumbent,1517097.49,733147.08,643887.0,0.0,"SHERMAN, BRAD",,0.0,False,0.19098794022539978
2014,CA,30,MARK S REED,REP,0.3436000090989741,131883,0,1,H,MARK S REED,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.19098794022539978
2014,CA,31,PAUL CHABOT,REP,0.48266255111039846,99784,0,1,H,PAUL CHABOT,open,523036.83,224502.77,124973.46,5000.0,"CHABOT, PAUL R DR.",,38.0,True,0.19098794022539978
2014,CA,31,PETE AGUILAR,DEM,0.5173374488896015,99784,1,1,H,PETE AGUILAR,open,2234755.55,1497569.09,690442.37,9560.34,"AGUILAR, PETE",,42.0,True,0.19098794022539978
2014,CA,32,ARTURO ENRIQUE ALAS,REP,0.40344288320735494,84406,0,1,H,ARTURO ENRIQUE ALAS,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.19098794022539978
2014,CA,32,GRACE F NAPOLITANO,DEM,0.5965571167926451,84406,1,1,H,GRACE F NAPOLITANO,incumbent,347168.21,76686.13,264500.0,0.0,"NAPOLITANO, GRACE",,0.0,False,0.19098794022539978
2014,CA,33,ELAN CARR,REP,0.40812758494462686,183031,0,1,H,ELAN CARR,open,1631866.04,1526113.05,44550.0,0.0,"CARR, ELAN S.",,0.0,False,0.19098794022539978
2014,CA,33,TED LIEU,DEM,0.5918724150553731,183031,1,1,H,TED LIEU,open,2455885.5,1686439.43,542779.07,0.0,"LIEU, TED",,0.0,False,0.19098794022539978
2014,CA,34,ADRIENNE NICOLE EDWARDS,DEM,0.27464663020723457,61621,0,1,H,ADRIENNE NICOLE EDWARDS,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.19098794022539978
2014,CA,34,XAVIER BECERRA,DEM,0.7253533697927654,61621,1,1,H,XAVIER BECERRA,incumbent,1852781.72,636641.21,1174696.86,6.52,"BECERRA, XAVIER",,0.0,False,0.19098794022539978
2014,CA,35,CHRISTINA GAGNIER,DEM,0.36548068428238695,62255,0,1,H,CHRISTINA GAGNIER,open,82378.61,61533.28,1500.0,0.0,"GAGNIER, CHRISTINA",,0.0,False,0.19098794022539978
2014,CA,35,NORMA J TORRES,DEM,0.634519315717613,62255,1,1,H,NORMA J TORRES,open,477920.89,134873.75,336000.0,0.0,"TORRES, NORMA",,0.0,False,0.19098794022539978
2014,CA,36,BRIAN NESTANDE,REP,0.45815907379658416,134139,0,1,H,BRIAN NESTANDE,challenger,1299009.56,1016724.39,255079.93,0.0,"NESTANDE, BRIAN",,0.0,False,0.19098794022539978
2014,CA,36,RAUL RUIZ,DEM,0.5418409262034158,134139,1,1,H,RAUL RUIZ,incumbent,3409976.53,2251391.28,1139548.17,5444.12,"RUIZ, RAUL DR.",,0.0,False,0.19098794022539978
2014,CA,37,KAREN BASS,DEM,0.8428133544645501,114838,1,1,H,KAREN BASS,incumbent,1045813.42,574135.22,460750.0,0.0,"BASS, KAREN",,0.0,False,0.19098794022539978
2014,CA,37,R ADAM KING,REP,0.15718664553544995,114838,0,1,H,R ADAM KING,challenger,14585.0,14585.0,0.0,0.0,"KING, R ADAM",,0.0,False,0.19098794022539978
2014,CA,38,BENJAMIN CAMPOS,REP,0.4090982940698619,98480,0,1,H,BENJAMIN CAMPOS,challenger,7069.0,6140.0,0.0,0.0,"CAMPOS, BENJAMIN",,0.0,False,0.19098794022539978
2014,CA,38,LINDA T SANCHEZ,DEM,0.5909017059301381,98480,1,1,H,LINDA T SANCHEZ,incumbent,1350030.93,332989.91,927117.03,0.0,"SANCHEZ, LINDA",,0.0,False,0.19098794022539978
2014,CA,39,EDWARD R ROYCE,REP,0.6854494276599737,133225,1,1,H,EDWARD R ROYCE,incumbent,3192506.95,2005523.8,1122556.33,0.0,"ROYCE, ED MR.",,0.0,False,0.19098794022539978
2014,CA,39,PETER O ANDERSON,DEM,0.31455057234002626,133225,0,1,H,PETER O ANDERSON,challenger,5208.98,1279.0,2500.0,0.0,"ANDERSON, PETER O",,0.0,False,0.19098794022539978
2014,CA,40,DAVID SANCHEZ,DEM,0.3882419652078819,49379,0,1,H,DAVID SANCHEZ,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.19098794022539978
2014,CA,40,LUCILLE ROYBAL-ALLARD,DEM,0.6117580347921181,49379,1,1,H,LUCILLE ROYBALALLARD,incumbent,493129.12,160846.65,327700.0,0.0,"ROYBAL-ALLARD, LUCILLE",,0.0,False,0.19098794022539978
2014,CA,41,MARK TAKANO,DEM,0.5664301915930698,82884,1,1,H,MARK TAKANO,incumbent,1328194.23,981913.21,338708.18,49.45,"TAKANO, MARK",,0.0,False,0.19098794022539978
2014,CA,41,STEVE ADAMS,REP,0.43356980840693016,82884,0,1,H,STEVE ADAMS,challenger,251122.01,225908.99,20500.0,0.0,"ADAMS, STEVE",,0.0,False,0.19098794022539978
2014,CA,42,KEN CALVERT,REP,0.6573771937560632,113390,1,1,H,KEN CALVERT,incumbent,1192965.24,543163.2,638763.2,0.0,"CALVERT, KEN",,0.0,False,0.19098794022539978
2014,CA,42,TIM SHERIDAN,DEM,0.3426228062439369,113390,0,1,H,TIM SHERIDAN,challenger,119068.62,62537.52,37200.0,25.0,"SHERIDAN, TIMOTHY J",,0.0,False,0.19098794022539978
2014,CA,43,JOHN WOOD JR,REP,0.29043196676238775,98202,0,1,H,JOHN WOOD JR,challenger,11173.0,8673.0,0.0,0.0,"WOOD, JOHN JR",,0.0,False,0.19098794022539978
2014,CA,43,MAXINE WATERS,DEM,0.7095680332376123,98202,1,1,H,MAXINE WATERS,incumbent,1301923.81,333104.02,563719.24,23934.5,"WATERS, MAXINE MS",,0.0,False,0.19098794022539978
2014,CA,44,JANICE HAHN,DEM,0.8665156399756034,68862,1,1,H,JANICE HAHN,incumbent,733850.98,218627.33,512032.45,0.0,"HAHN, JANICE",,0.0,False,0.19098794022539978
2014,CA,45,DREW E LEAVENS,DEM,0.3487925255675191,162902,0,1,H,DREW E LEAVENS,challenger,125966.08,26936.89,3750.0,0.0,"LEAVENS, DREW EUGENE",,0.0,False,0.19098794022539978
2014,CA,45,MIMI WALTERS,REP,0.6512074744324808,162902,1,1,H,MIMI WALTERS,open,1430178.62,817863.95,593255.79,0.0,"WALTERS, MIMI",,0.0,False,0.19098794022539978
2014,CA,46,ADAM NICK,REP,0.4030126627858129,83315,0,1,H,ADAM NICK,challenger,19627.46,6712.46,0.0,0.0,"NICK, ADAM",,0.0,False,0.19098794022539978
2014,CA,46,LORETTA SANCHEZ,DEM,0.5969873372141872,83315,1,1,H,LORETTA SANCHEZ,incumbent,1455237.07,718983.13,618372.14,0.0,"SANCHEZ, LORETTA",,0.0,False,0.19098794022539978
2014,CA,47,ALAN S LOWENTHAL,DEM,0.5598946515397083,123400,1,1,H,ALAN S LOWENTHAL,incumbent,823270.27,361717.37,453099.59,0.0,"LOWENTHAL, ALAN",,0.0,False,0.19098794022539978
2014,CA,47,ANDY WHALLON,REP,0.44010534846029176,123400,0,1,H,ANDY WHALLON,challenger,60080.63,3227.0,0.0,0.0,"WHALLON, ANDREW",,0.0,False,0.19098794022539978
2014,CA,48,DANA ROHRACHER,REP,0.6412197145227266,174795,1,1,H,DANA ROHRACHER,incumbent,814010.5,766060.59,44975.0,0.0,"ROHRABACHER, DANA",,0.0,False,0.19098794022539978
2014,CA,48,SUZANNE JOYCE SAVARY,DEM,0.35878028547727336,174795,0,1,H,SUZANNE JOYCE SAVARY,challenger,114509.11,77268.06,17041.05,0.0,"SAVARY, SUZANNE JOYCE",,0.0,False,0.19098794022539978
2014,CA,49,DARRELL E ISSA,REP,0.6016905517892388,163142,1,1,H,DARRELL E ISSA,incumbent,3750000.87,1859631.76,725988.64,0.0,"ISSA, DARRELL",,0.0,False,0.19098794022539978
2014,CA,49,DAVE PEISER,DEM,0.3983094482107612,163142,0,1,H,DAVE PEISER,challenger,94234.87,77270.32,2600.0,500.0,"PEISER, DAVE",,0.0,False,0.19098794022539978
2014,CA,50,DUNCAN HUNTER,REP,0.712000712019784,157299,1,1,H,DUNCAN HUNTER,incumbent,1269096.3,410667.03,848824.72,0.0,"HUNTER, DUNCAN D.",,0.0,False,0.19098794022539978
2014,CA,50,JAMES H KIMBER,DEM,0.287999287980216,157299,0,1,H,JAMES H KIMBER,challenger,40745.46,33498.17,5000.0,0.0,"KIMBER, JAMES HARVEY",,0.0,False,0.19098794022539978
2014,CA,51,JUAN VARGAS,DEM,0.6878950579621721,81950,1,1,H,JUAN VARGAS,incumbent,760893.28,166694.08,588856.86,0.0,"VARGAS, JUAN C.",,0.0,False,0.19098794022539978
